start_lon,start_lat
-71.09446882,42.3618513
-71.08926099,42.36230362
-71.09254897,42.35994942
-71.11603407,42.38035321
-71.11835097,42.37510829
-71.10064411,42.3646655
-71.10269354,42.36736042
-71.09754143,42.36570857
-71.11268724,42.35592312
-71.10308748,42.3634019
-71.10724586,42.356422
-71.09477063,42.35904934
-71.1107106,42.37227835
-71.08795597,42.36214776
-71.10630205,42.36409035
-71.06936287,42.37043606
-71.09971141,42.35963531
-71.1036128,42.36253275
-71.1077284,42.36813262
-71.0930601,42.36038339
-71.09580711,42.35668294
-71.08310552,42.36328912
-71.10144211,42.35879081
-71.1003589,42.3657525
-71.097894,42.35962955
-71.07820815,42.36702325
-71.11395145,42.37807772
-71.09833942,42.36652592
-71.10580777,42.35785852
-71.09098619,42.36326769
-71.10411085,42.3635426
-71.09652345,42.35858321
-71.1024776,42.36310877
-71.12554391,42.38022278
-71.11095125,42.36113565
-71.10583089,42.35995363
-71.1467681,42.3766887
-71.09731784,42.3640376
-71.10019293,42.36568991
-71.12208789,42.37380884
-71.11238678,42.37301833
-71.10362639,42.3612509
-71.11952686,42.38952485
-71.09342746,42.35764491
-71.09648159,42.368826
-71.08763166,42.36084452
-71.10002277,42.36670856
-71.09515103,42.35963438
-71.06962559,42.37025693
-71.07219757,42.36923926
-71.10317797,42.36346938
-71.07948631,42.37195564
-71.0771372,42.36448013
-71.08902574,42.36428884
-71.09971141,42.35963531
-71.11470681,42.36504933
-71.11324587,42.35808772
-71.1005648,42.35719245
-71.09061963,42.3687854
-71.1107503,42.36277903
-71.11284729,42.3582318
-71.09254897,42.35994942
-71.09018309,42.35878749
-71.08810427,42.36388695
-71.09067027,42.36242428
-71.09730885,42.37308636
-71.09801134,42.36012067
-71.09805387,42.36887191
-71.08862548,42.36164777
-71.09954813,42.36446077
-71.0977025,42.36621245
-71.10340755,42.3676481
-71.11434511,42.36785288
-71.12342081,42.37375956
-71.10495956,42.36399758
-71.11415087,42.36730356
-71.11711793,42.37391885
-71.12445304,42.37410256
-71.11030029,42.35677644
-71.12022412,42.37313321
-71.1013846,42.37025345
-71.1076023,42.36660364
-71.08240883,42.36807127
-71.09322601,42.36070129
-71.0981735,42.3686261
-71.09653637,42.37438298
-71.106074,42.3731884
-71.09044938,42.35955835
-71.10117311,42.365713
-71.08874678,42.36303852
-71.10378225,42.36767378
-71.07067529,42.37101415
-71.08321662,42.36143689
-71.10424052,42.36848834
-71.09342746,42.35764491
-71.11146731,42.35713207
-71.09934808,42.36146794
-71.10873863,42.3798553
-71.10451272,42.36031668
-71.10011738,42.3659501
-71.10495202,42.35776057
-71.07749149,42.36544853
-71.126766,42.38142551
-71.10623178,42.36414427
-71.07995163,42.37158714
-71.0787089,42.37179057
-71.09308096,42.37176288
-71.11409915,42.3694673
-71.1352699,42.38376635
-71.12124337,42.37429613
-71.0919839,42.36068363
-71.12022412,42.37313321
-71.09688142,42.36009491
-71.1129828,42.37148352
-71.11431015,42.3797469
-71.09414158,42.35832148
-71.08748081,42.36280808
-71.1019964,42.3711084
-71.10564616,42.36374158
-71.08584315,42.37162507
-71.10365817,42.36347977
-71.08373575,42.3699815
-71.1200075,42.37421846
-71.09745719,42.36460181
-71.12148989,42.37240218
-71.09485891,42.3562401
-71.09580711,42.35668294
-71.0935271,42.36011991
-71.13628345,42.37352966
-71.10614105,42.36556818
-71.0948748,42.3603669
-71.09082317,42.37308782
-71.1095631,42.36414265
-71.09876974,42.37364856
-71.1040155,42.35828134
-71.10008753,42.36199203
-71.09485891,42.3562401
-71.08795597,42.36214776
-71.10002977,42.36174961
-71.10573754,42.35740539
-71.09990785,42.36619425
-71.1051004,42.3554252
-71.10102166,42.36533324
-71.08589755,42.36456688
-71.09371104,42.36337264
-71.11452293,42.36833349
-71.1120833,42.3755648
-71.1204932,42.38888805
-71.11281864,42.37613294
-71.08609075,42.37135875
-71.1008036,42.3544471
-71.11280616,42.36502397
-71.11291701,42.35775813
-71.1117783,42.35598725
-71.08667725,42.36321684
-71.09918989,42.36724197
-71.09891101,42.35763069
-71.10341178,42.36066345
-71.08561003,42.36408341
-71.13527019,42.38093268
-71.11194571,42.35696988
-71.08747349,42.36437315
-71.09159435,42.36336144
-71.10253215,42.36253273
-71.0990572,42.3652711
-71.08865214,42.36359773
-71.1099023,42.3716173
-71.12014207,42.37212026
-71.12017996,42.37282594
-71.10801857,42.36557556
-71.11119689,42.37584314
-71.10286133,42.36162208
-71.09413546,42.36759723
-71.11925814,42.37669708
-71.08546297,42.36210025
-71.09715767,42.36176177
-71.11116242,42.35779465
-71.10495202,42.35776057
-71.11028793,42.35714483
-71.097894,42.35962955
-71.09108474,42.35945066
-71.07923948,42.37182184
-71.09277534,42.36202809
-71.10643696,42.35745801
-71.10502931,42.36375496
-71.11960763,42.37199715
-71.11593397,42.36978353
-71.09108474,42.35945066
-71.09505494,42.35814262
-71.08546297,42.36210025
-71.11308449,42.36898356
-71.1003391,42.3649117
-71.1114696,42.3776017
-71.09372757,42.36736022
-71.11134105,42.37629362
-71.1073828,42.359692
-71.09955199,42.35810938
-71.11627918,42.38504828
-71.08779438,42.36178042
-71.11116242,42.35779465
-71.10695608,42.35697708
-71.10104903,42.36670244
-71.11129862,42.37287708
-71.07396773,42.36666591
-71.11135077,42.37528774
-71.10008753,42.36199203
-71.11172757,42.37570838
-71.10557936,42.36340637
-71.1044413,42.35858653
-71.0789125,42.36707225
-71.09580711,42.35668294
-71.10289087,42.36298572
-71.09212421,42.36781761
-71.09446882,42.3618513
-71.09767761,42.36366417
-71.11930589,42.37319301
-71.1044822,42.3719402
-71.09965725,42.36581795
-71.10080879,42.36061689
-71.11503644,42.35812323
-71.07797472,42.36706666
-71.09956778,42.36508787
-71.09924783,42.36321892
-71.11711793,42.37391885
-71.11453872,42.3679955
-71.09320503,42.36115145
-71.09831926,42.36500724
-71.10562985,42.35451151
-71.09201715,42.35968325
-71.09318083,42.35929494
-71.11746378,42.3725766
-71.1464315,42.37587408
-71.10024922,42.36600273
-71.12634206,42.38104331
-71.0815805,42.36302972
-71.09652345,42.35858321
-71.13460028,42.38230672
-71.09573896,42.35871975
-71.10137649,42.36435773
-71.10306935,42.3629325
-71.10440066,42.3675739
-71.07836968,42.37138944
-71.09397793,42.35837618
-71.10313278,42.35924791
-71.12046916,42.37155112
-71.09086412,42.36000028
-71.07842263,42.36558551
-71.10597981,42.35755304
-71.10670859,42.35683404
-71.10283563,42.36101023
-71.11860269,42.37413072
-71.09851188,42.36296155
-71.09227003,42.36877514
-71.11708295,42.37444785
-71.09394509,42.36121602
-71.09247823,42.36764081
-71.09863415,42.37106899
-71.12106031,42.37474945
-71.12210092,42.37269962
-71.10339658,42.36326817
-71.12142949,42.3742045
-71.0953257,42.3710369
-71.11666709,42.37171527
-71.08795597,42.36214776
-71.10562985,42.35451151
-71.10452531,42.36557457
-71.08749692,42.36175463
-71.09058485,42.36044638
-71.08934074,42.36031884
-71.08788993,42.36149681
-71.12076709,42.38047258
-71.09728875,42.36365859
-71.1028313,42.3641013
-71.08810427,42.36388695
-71.09058485,42.36044638
-71.1051368,42.3638739
-71.08788993,42.36149681
-71.08934074,42.36031884
-71.10235877,42.36681406
-71.1003391,42.3649117
-71.10123055,42.36678345
-71.10418867,42.36250834
-71.10104152,42.36693926
-71.10237356,42.36393155
-71.0757946,42.3655063
-71.08779438,42.36178042
-71.09147013,42.37340165
-71.0987204,42.36003573
-71.10525675,42.36783306
-71.10521812,42.3687844
-71.12090872,42.37213041
-71.11522338,42.37386947
-71.09982813,42.36617649
-71.09899665,42.3631759
-71.07527895,42.36855569
-71.09526258,42.36643774
-71.09732619,42.36574076
-71.07778504,42.36570744
-71.08662682,42.36103454
-71.10346149,42.36719024
-71.10548107,42.36819023
-71.08667725,42.36321684
-71.09453643,42.37075927
-71.08571552,42.360176
-71.11645128,42.38573554
-71.08926099,42.36230362
-71.09201715,42.35968325
-71.10044547,42.3657973
-71.06962559,42.37025693
-71.09508725,42.35692037
-71.09504333,42.35938232
-71.08172938,42.36718642
-71.08450278,42.3605652
-71.10306935,42.3629325
-71.09712886,42.36403403
-71.12031525,42.3868483
-71.11703083,42.37230722
-71.11210535,42.35639945
-71.09324213,42.36428678
-71.07014229,42.37038166
-71.09159435,42.36336144
-71.08714586,42.37147982
-71.11813045,42.37204068
-71.09195835,42.36477209
-71.112905,42.3566827
-71.09008395,42.36685555
-71.12022168,42.3714856
-71.09685573,42.36103827
-71.08214497,42.36115686
-71.09371104,42.36337264
-71.114105,42.3751337
-71.09254897,42.35994942
-71.09058495,42.36456765
-71.11298818,42.36791774
-71.11471013,42.36467313
-71.10736007,42.36791747
-71.0980499,42.37320301
-71.10888007,42.36647904
-71.0771372,42.36448013
-71.12434225,42.3725671
-71.09415183,42.36077089
-71.08937202,42.36342991
-71.11823898,42.3722398
-71.08244338,42.37023158
-71.06888495,42.37123795
-71.10314557,42.35543977
-71.11648057,42.38503366
-71.08550816,42.36192178
-71.10391413,42.37270366
-71.09880902,42.36981306
-71.09508725,42.35692037
-71.09298949,42.36473294
-71.11928202,42.37203532
-71.10694239,42.37700003
-71.07939239,42.36826506
-71.07939239,42.36826506
-71.0789125,42.36707225
-71.07517385,42.36655313
-71.1205056,42.37173819
-71.12404026,42.37968696
-71.11317675,42.35873333
-71.08450278,42.3605652
-71.10438813,42.3626373
-71.10491808,42.36579248
-71.08623358,42.36270448
-71.11789286,42.37249494
-71.11788406,42.38044253
-71.09412544,42.36141862
-71.09755275,42.36997472
-71.09843596,42.36389688
-71.10240258,42.36076029
-71.09351742,42.35825592
-71.09500815,42.37058246
-71.08934074,42.36031884
-71.11866779,42.371526
-71.11379012,42.37110616
-71.10050588,42.35858041
-71.11418983,42.37021673
-71.11999206,42.37317036
-71.11429055,42.37862582
