string(self),living_place.location,working_place.location,home_departure_time,morning_trip_served,morning_wait_time,morning_ride_duration,morning_ride_distance,morning_total_trip_duration,work_departure_time,evening_trip_served,evening_wait_time,evening_ride_duration,evening_ride_distance,evening_total_trip_duration
people(263),{781.8856887917071,237.47754410996458,0.0},{554.0808275798564,1407.3426677468672,0.0},42660.0,true,240.0,420.0,740.3521217842583,0.0,82260.0,false,0.0,0.0,0.0,0.0
people(275),{241.07143212510437,384.0459132014002,0.0},{149.64314936639457,1666.220870489748,0.0},46260.0,true,300.0,600.0,1170.3690226192973,0.0,82260.0,false,0.0,0.0,0.0,0.0
people(326),{240.39886394280649,499.2498222912955,0.0},{119.9024414996063,1678.7394384852432,0.0},42660.0,true,180.0,420.0,744.1127622482436,0.0,82260.0,false,0.0,0.0,0.0,0.0
people(24),{454.6459321246026,534.256637443536,0.0},{395.4299048523016,1498.9308768370377,0.0},42660.0,true,240.0,360.0,383.1352351897884,0.0,85860.0,false,0.0,0.0,0.0,0.0
people(53),{926.3428446244656,346.29961661095547,0.0},{583.4216392679425,1376.0623469673014,0.0},39060.0,true,180.0,540.0,802.1015222602593,0.0,85860.0,false,0.0,0.0,0.0,0.0
people(79),{717.1852912161935,80.55064047439856,0.0},{756.6739544655442,1245.906036024916,0.0},42660.0,true,240.0,420.0,859.2953930809872,0.0,85860.0,false,0.0,0.0,0.0,0.0
people(85),{579.6664548524809,54.1472132014306,0.0},{554.0808275798564,1407.3426677468672,0.0},39060.0,true,180.0,780.0,1375.2476460296268,0.0,85860.0,false,0.0,0.0,0.0,0.0
people(116),{232.48810030635212,712.717322292455,0.0},{829.8669178390164,1208.5223041102279,0.0},46260.0,true,360.0,420.0,778.0357986754506,0.0,85860.0,false,0.0,0.0,0.0,0.0
people(188),{390.2342071252708,449.1504791100483,0.0},{793.6963131595388,1400.1936627309742,0.0},42660.0,true,240.0,360.0,419.1911281589262,0.0,85860.0,false,0.0,0.0,0.0,0.0
people(189),{1039.141925714461,229.57873487905584,0.0},{282.24195271304023,1651.065057051554,0.0},42660.0,true,180.0,780.0,1265.9621170264481,0.0,85860.0,false,0.0,0.0,0.0,0.0
people(217),{522.4141621246844,308.0750841103496,0.0},{468.0216298516845,1360.6939950192793,0.0},42660.0,true,300.0,540.0,1031.4767004351818,0.0,85860.0,false,0.0,0.0,0.0,0.0
people(258),{1239.2035233015977,451.6322746988314,0.0},{765.178496410881,1122.176704110767,0.0},39060.0,true,240.0,420.0,494.10630450661574,0.0,85860.0,false,0.0,0.0,0.0,0.0
people(288),{205.25285355355365,400.5450303008228,0.0},{321.110107124687,1602.1341485545938,0.0},39060.0,true,180.0,480.0,879.4270539737151,0.0,85860.0,false,0.0,0.0,0.0,0.0
people(317),{489.0456821241395,482.3778041104408,0.0},{492.20352995091304,1451.8050649800912,0.0},42660.0,true,240.0,360.0,472.91270171934286,0.0,85860.0,false,0.0,0.0,0.0,0.0
people(318),{1340.8336821250025,285.8226075591592,0.0},{763.0618703600995,1142.77456293373,0.0},42660.0,true,240.0,900.0,1644.528362478872,0.0,85860.0,false,0.0,0.0,0.0,0.0
people(49),{1168.8990041249572,87.21940011044282,0.0},{395.4299048523016,1498.9308768370377,0.0},42660.0,true,300.0,660.0,1018.2309382999526,0.0,89460.0,false,0.0,0.0,0.0,0.0
people(50),{351.7410210137679,424.07923744392633,0.0},{705.4010838641024,1522.759586718961,0.0},42660.0,true,240.0,360.0,440.10796685932485,0.0,89460.0,false,0.0,0.0,0.0,0.0
people(196),{1495.344157125059,359.16034786003104,0.0},{547.9307659960529,1335.5839234657105,0.0},42660.0,true,240.0,1080.0,1953.3327154304952,0.0,89460.0,false,0.0,0.0,0.0,0.0
people(240),{596.5114125592221,176.42337802293056,0.0},{267.3816624278663,1484.5223844131467,0.0},46260.0,true,240.0,180.0,248.24287218300285,0.0,89460.0,false,0.0,0.0,0.0,0.0
people(299),{168.42852101347867,675.6674485546133,0.0},{503.1080696256535,1337.8472041102484,0.0},46260.0,true,360.0,420.0,833.6809036701162,0.0,89460.0,false,0.0,0.0,0.0,0.0
people(336),{1382.7747862914287,484.47492077709165,0.0},{547.9307659960529,1335.5839234657105,0.0},42660.0,true,240.0,660.0,1086.727554129412,0.0,89460.0,false,0.0,0.0,0.0,0.0
people(349),{1253.821386472702,330.26193454457024,0.0},{378.14116981719025,1576.7883594948082,0.0},39060.0,true,300.0,960.0,1594.0734004276076,0.0,89460.0,false,0.0,0.0,0.0,0.0
